task,run_name,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity,model,rc_aug
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,10,0.0006,128,0.6983333230018616,0.4012218415737152,0.7176287174224854,0.6721215844154358,0.7697456479072571,0.6274900436401367,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,1,0.0006,128,0.6973333358764648,0.4106049835681915,0.7324690818786621,0.6542105078697205,0.8319946527481079,0.5637450218200684,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,1,0.0006,128,0.6996666789054871,0.4158614873886108,0.7349220514297485,0.6556430459022522,0.8360106945037842,0.5644090175628662,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,2,0.0006,128,0.7046666741371155,0.4171957075595855,0.7290520071983337,0.6711711883544922,0.7978581190109253,0.6122177839279175,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,2,0.0006,128,0.6990000009536743,0.4061617851257324,0.7246111631393433,0.6655462384223938,0.7951807379722595,0.6035856604576111,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,3,0.0006,128,0.7039999961853027,0.4221842885017395,0.7361853718757629,0.6618589758872986,0.8293172717094421,0.5796812772750854,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,3,0.0006,128,0.7039999961853027,0.4221842885017395,0.7361853718757629,0.6618589758872986,0.8293172717094421,0.5796812772750854,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,4,0.0006,128,0.7043333053588867,0.4120919704437256,0.7204538583755493,0.6807623505592346,0.7650602459907532,0.6440902948379517,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,5,0.0006,128,0.7096666693687439,0.4210827648639679,0.7205646634101868,0.691928505897522,0.7516733407974243,0.6679946780204773,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,6,0.0006,128,0.6983333230018616,0.3999359607696533,0.7146010994911194,0.6756111979484558,0.7583668231964111,0.6387782096862793,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,7,0.0006,128,0.703000009059906,0.4135308265686035,0.7271056771278381,0.6702427864074707,0.7945113778114319,0.6122177839279175,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,8,0.0006,128,0.7036666870117188,0.4152164757251739,0.7282176613807678,0.6702307462692261,0.7971887588500977,0.6108897924423218,HyenaDNA,True
H2AFZ,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,9,0.0006,128,0.7023333311080933,0.4155360758304596,0.7311050891876221,0.6644772887229919,0.8125836849212646,0.5929614901542664,HyenaDNA,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,10,5e-05,128,0.6869999766349792,0.4086331725120544,0.738075315952301,0.63271164894104,0.8855421543121338,0.4900398552417755,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,1,5e-05,128,0.6766666769981384,0.3872671127319336,0.7301057577133179,0.6247618794441223,0.8781793713569641,0.4767596423625946,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,1,5e-05,128,0.6880000233650208,0.3800031542778015,0.7071338891983032,0.6639248132705688,0.7563587427139282,0.620185911655426,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,2,5e-05,128,0.7049999833106995,0.4181554615497589,0.7297710180282593,0.6709713935852051,0.7998661398887634,0.6108897924423218,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,2,5e-05,128,0.7036666870117188,0.4132533073425293,0.7250232100486755,0.6739505529403687,0.7844712138175964,0.6235059499740601,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,3,5e-05,128,0.6976666450500488,0.4191441237926483,0.7392929196357727,0.6478589177131653,0.860776424407959,0.5358565449714661,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,3,5e-05,128,0.6993333101272583,0.4169751107692718,0.7362573146820068,0.6536864042282104,0.842704176902771,0.5571048855781555,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,4,5e-05,128,0.6946666836738586,0.4072408974170685,0.7321637272834778,0.6500518918037415,0.8380187153816223,0.5524568557739258,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,5,5e-05,128,0.6806666851043701,0.4022763967514038,0.7368131875991821,0.6248835325241089,0.8975903391838074,0.4654714465141296,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,6,5e-05,128,0.687333345413208,0.4040610194206238,0.7351778745651245,0.6357421875,0.8714859485626221,0.5046480894088745,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,7,5e-05,128,0.6859999895095825,0.3928618133068084,0.7279029488563538,0.6402438879013062,0.8433734774589539,0.5298804640769958,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,8,5e-05,128,0.6970000267028809,0.3940046429634094,0.6932163238525391,0.6991150379180908,0.6874163150787354,0.7065073251724243,Mamba-bpe,True
H2AFZ,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,9,5e-05,128,0.7003333568572998,0.4172462821006775,0.7355104684829712,0.6561679840087891,0.8366800546646118,0.5650730133056641,Mamba-bpe,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,10,0.0005,128,0.6959999799728394,0.3974936306476593,0.7174721360206604,0.6678200960159302,0.7751004099845886,0.6175298690795898,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,11,0.0005,128,0.7026666402816772,0.4105373024940491,0.7228091955184937,0.674593985080719,0.778447151184082,0.6274900436401367,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,12,0.0005,128,0.684333324432373,0.3854409754276275,0.7228562831878662,0.6422256827354431,0.8266398906707764,0.5431606769561768,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,13,0.0005,128,0.6896666884422302,0.3894542753696441,0.7194938063621521,0.6542465686798096,0.7991967797279358,0.5810092687606812,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,14,0.0005,128,0.6833333373069763,0.3741950392723083,0.710189163684845,0.652466356754303,0.7791164517402649,0.5883134007453918,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,15,0.0005,128,0.6763333082199097,0.3895160853862762,0.7315455079078674,0.6231747269630432,0.8855421543121338,0.468791514635086,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,16,0.0005,128,0.6833333373069763,0.3671746253967285,0.6893394589424133,0.6739130616188049,0.7054886221885681,0.6613546013832092,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,17,0.0005,128,0.687666654586792,0.411137968301773,0.7392151355743408,0.632682204246521,0.8888888955116272,0.4880478084087372,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-True,18,0.0005,128,0.687666654586792,0.4070491194725036,0.7368716597557068,0.6347363591194153,0.8781793713569641,0.4986719787120819,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,4,0.0005,128,0.6949999928474426,0.4008947908878326,0.724977433681488,0.6579378247261047,0.8072289228439331,0.5836653113365173,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,5,0.0005,128,0.7039999961853027,0.4099456667900085,0.7159308791160583,0.685661792755127,0.7489959597587585,0.6593625545501709,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,6,0.0005,128,0.6620000004768372,0.3619621098041534,0.7220394611358643,0.6114206314086914,0.8815261125564575,0.4442231059074402,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,7,0.0005,128,0.6980000138282776,0.3981142938137054,0.7109125852584839,0.6792683005332947,0.7456492781639099,0.6507304310798645,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,8,0.0005,128,0.6840000152587891,0.3779051899909973,0.7144578099250793,0.6495071053504944,0.7938420176506042,0.5750331878662109,Mamba-char,True
H2AFZ,mamba_uni_char_LR-5e-4_BATCH_SIZE-128_RC_AUG-true,9,0.0005,128,0.6909999847412109,0.3976998925209045,0.7271121740341187,0.6489753127098083,0.8266398906707764,0.5564408898353577,Mamba-char,True
H3K27ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.7042078971862793,0.4085961282253265,0.6997487545013428,0.7104591727256775,0.6893564462661743,0.719059407711029,CNN,False
H3K27ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.6998762488365173,0.4003738760948181,0.7080072164535522,0.6893317699432373,0.7277227640151978,0.6720296740531921,CNN,False
H3K27ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.708539605140686,0.4188876450061798,0.721466600894928,0.6908267140388489,0.7549505233764648,0.6621286869049072,CNN,False
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,1,0.001,128,0.7462871074676514,0.4932410717010498,0.7395171523094177,0.7597911357879639,0.7202970385551453,0.7722772359848022,Caduceus,False
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,2,0.001,128,0.7388613820075989,0.4777359366416931,0.7378882169723511,0.7406483888626099,0.7351484894752502,0.7425742745399475,Caduceus,False
H3K27ac,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,3,0.001,128,0.7153465151786804,0.4311212003231048,0.7088607549667358,0.7253885865211487,0.6930692791938782,0.7376237511634827,Caduceus,False
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,10,6e-05,256,0.7116336822509766,0.42603799700737,0.7271662950515747,0.6899999976158142,0.7685643434524536,0.6547029614448547,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,1,6e-05,256,0.7122524976730347,0.4245130717754364,0.7113593816757202,0.7135741114616394,0.7091584205627441,0.7153465151786804,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,1,6e-05,256,0.7122524976730347,0.4245130717754364,0.7113593816757202,0.7135741114616394,0.7091584205627441,0.7153465151786804,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,2,6e-05,256,0.7029703259468079,0.4291267991065979,0.7444089651107788,0.6532710194587708,0.8650990128517151,0.5408415794372559,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,2,6e-05,256,0.7029703259468079,0.4291267991065979,0.7444089651107788,0.6532710194587708,0.8650990128517151,0.5408415794372559,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,3,6e-05,256,0.7091584205627441,0.4222480356693268,0.7276940941810608,0.6840958595275879,0.7772276997566223,0.6410890817642212,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,3,6e-05,256,0.7091584205627441,0.4222480356693268,0.7276940941810608,0.6840958595275879,0.7772276997566223,0.6410890817642212,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,4,6e-05,256,0.7023515105247498,0.4051279425621032,0.7090139389038086,0.6934911012649536,0.7252475023269653,0.6794554591178894,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,5,6e-05,256,0.7209158539772034,0.44997239112854,0.7450537085533142,0.6857439875602722,0.8155940771102905,0.6262376308441162,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,6,6e-05,256,0.7110148668289185,0.4229405522346496,0.7201917171478271,0.6980255246162415,0.7438119053840637,0.6782178282737732,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,7,6e-05,256,0.7091584205627441,0.4204877912998199,0.7232037782669067,0.6898876428604126,0.7599009871482849,0.6584158539772034,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,8,6e-05,256,0.7011138796806335,0.402279794216156,0.6986899375915527,0.704402506351471,0.6930692791938782,0.7091584205627441,HyenaDNA,True
H3K27ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,9,6e-05,256,0.6887376308441162,0.3985028862953186,0.7317333221435547,0.6429240703582764,0.8490098714828491,0.5284653306007385,HyenaDNA,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,1,5e-05,256,0.6924505233764648,0.3956426084041595,0.7243483066558838,0.6562814116477966,0.8081682920455933,0.5767326951026917,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,1,5e-05,256,0.6974009871482849,0.4016909003257751,0.7229461669921875,0.6666666865348816,0.7896039485931396,0.6051980257034302,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,2,5e-05,256,0.6930692791938782,0.3861386179924011,0.6930692791938782,0.6930692791938782,0.6930692791938782,0.6930692791938782,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,2,5e-05,256,0.6998762488365173,0.418478399515152,0.7385444641113281,0.6542502641677856,0.8477723002433777,0.551980197429657,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,3,5e-05,256,0.6881188154220581,0.3772107064723968,0.698924720287323,0.6755196452140808,0.7240098714828491,0.6522276997566223,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,3,5e-05,256,0.7060643434524536,0.4195196032524109,0.7311828136444092,0.6736183762550354,0.7995049357414246,0.6126237511634827,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,4,5e-05,256,0.6844059228897095,0.368813008069992,0.6847960352897644,0.6839506030082703,0.6856435537338257,0.6831682920455933,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,5,5e-05,256,0.6918317079544067,0.3847978711128235,0.6795367002487183,0.707774817943573,0.6534653306007385,0.7301980257034302,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,6,5e-05,256,0.6936880946159363,0.3901982009410858,0.711033284664154,0.6729281544685364,0.7537128925323486,0.6336633563041687,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,7,5e-05,256,0.6899752616882324,0.3799507915973663,0.6897832751274109,0.6902106404304504,0.6893564462661743,0.6905940771102905,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,8,5e-05,256,0.698019802570343,0.3974496126174927,0.7102137804031372,0.6826484203338623,0.7400990128517151,0.655940592288971,Mamba-bpe,True
H3K27ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,9,5e-05,256,0.6893564462661743,0.3815295398235321,0.7071178555488586,0.6688741445541382,0.75,0.6287128925323486,Mamba-bpe,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,10,0.0001,256,0.7029703259468079,0.413520872592926,0.7288135886192322,0.6704781651496887,0.7982673048973083,0.6076732873916626,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,11,0.0001,256,0.7073019742965698,0.4180142283439636,0.7248400449752808,0.6838638782501221,0.771039605140686,0.6435643434524536,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,12,0.0001,256,0.7066831588745117,0.4154074490070343,0.7205188870429993,0.6880630850791931,0.7561880946159363,0.6571782231330872,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,13,0.0001,256,0.6745049357414246,0.389308214187622,0.7335359454154968,0.6209262609481812,0.896039605140686,0.4529702961444855,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,14,0.0001,256,0.708539605140686,0.4267453849315643,0.736429750919342,0.6721144318580627,0.8143564462661743,0.6027227640151978,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,15,0.0001,256,0.7165841460227966,0.4332160949707031,0.7186732292175293,0.7134146094322205,0.7240098714828491,0.7091584205627441,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,16,0.0001,256,0.7060643434524536,0.4236301779747009,0.7365502119064331,0.6673367023468018,0.8217821717262268,0.5903465151786804,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,17,0.0001,256,0.7035890817642212,0.4187964498996734,0.734626054763794,0.664995014667511,0.8205445408821106,0.5866336822509766,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,18,0.0001,256,0.7073019742965698,0.4146296679973602,0.705662727355957,0.7096370458602905,0.7017326951026917,0.7128713130950928,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,4,0.0001,256,0.7221534848213196,0.4485597610473633,0.7400115728378296,0.6953210234642029,0.7908415794372559,0.6534653306007385,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,5,0.0001,256,0.7066831588745117,0.4197145998477936,0.7300683259963989,0.6761603355407715,0.7933168411254883,0.6200494766235352,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,6,0.0001,256,0.7097772359848022,0.419593334197998,0.7117394208908081,0.7069597244262695,0.7165841460227966,0.7029703259468079,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,7,0.0001,256,0.6955445408821106,0.4109236299991607,0.7360514998435974,0.6496211886405945,0.8490098714828491,0.5420792102813721,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,8,0.0001,256,0.7091584205627441,0.4183988571166992,0.7120097875595093,0.7050970792770386,0.719059407711029,0.6992574334144592,Mamba-char,True
H3K27ac,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,9,0.0001,256,0.6943069100379944,0.4044672548770904,0.731521725654602,0.6521317958831787,0.8329207897186279,0.5556930899620056,Mamba-char,True
H3K27me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.7459999918937683,0.5095340013504028,0.7738872170448303,0.6947256326675415,0.8734092712402344,0.6197744011878967,CNN,False
H3K27me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.746999979019165,0.5076283812522888,0.7717293500900269,0.7003275156021118,0.8593435883522034,0.6357000470161438,CNN,False
H3K27me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.7453333139419556,0.5093067288398743,0.7740981578826904,0.6929592490196228,0.8767582178115845,0.6151294112205505,CNN,False
H3K27me3,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,1,0.001,128,0.7683333158493042,0.5579079985618591,0.7950457334518433,0.7102212905883789,0.9028801321983336,0.6350364685058594,Caduceus,False
H3K27me3,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,2,0.001,128,0.7606666684150696,0.543414294719696,0.7890716791152954,0.70277339220047,0.8995311260223389,0.6230922341346741,Caduceus,False
H3K27me3,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-false,3,0.001,128,0.7596666812896729,0.5505492091178894,0.7927565574645996,0.6943604946136475,0.9236436486244202,0.5972130298614502,Caduceus,False
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,10,6e-05,256,0.7456666827201843,0.5078262686729431,0.7728490829467773,0.6956055760383606,0.8693904876708984,0.6230922341346741,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,1,6e-05,256,0.7760000228881836,0.5609647035598755,0.7931034564971924,0.7339031100273132,0.8626925945281982,0.690112829208374,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,1,6e-05,256,0.7760000228881836,0.5609647035598755,0.7931034564971924,0.7339031100273132,0.8626925945281982,0.690112829208374,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,2,6e-05,256,0.7606666684150696,0.53885817527771,0.786309540271759,0.7075521945953369,0.8847957253456116,0.6376907825469971,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,2,6e-05,256,0.7606666684150696,0.53885817527771,0.786309540271759,0.7075521945953369,0.8847957253456116,0.6376907825469971,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,3,6e-05,256,0.7633333206176758,0.5437783598899841,0.7883124351501465,0.7103707790374756,0.8854655027389526,0.6423357725143433,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,3,6e-05,256,0.7633333206176758,0.5437783598899841,0.7883124351501465,0.7103707790374756,0.8854655027389526,0.6423357725143433,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,4,6e-05,256,0.7643333077430725,0.5423170328140259,0.7867270112037659,0.7156970500946045,0.8734092712402344,0.6562707424163818,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,5,6e-05,256,0.7693333625793457,0.5470369458198547,0.7865515351295471,0.728987991809845,0.8539852499961853,0.6854678392410278,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,6,6e-05,256,0.7643333077430725,0.5388728976249695,0.7838581204414368,0.7210348844528198,0.8586738109588623,0.6708692908287048,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,7,6e-05,256,0.7576666474342346,0.5329582691192627,0.7838239669799805,0.7048128247261047,0.8827863335609436,0.6337093710899353,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,8,6e-05,256,0.7639999985694885,0.5420603156089783,0.7867469787597656,0.7148330807685852,0.8747488260269165,0.6542800068855286,HyenaDNA,True
H3K27me3,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-True,9,6e-05,256,0.768666684627533,0.5519755482673645,0.7912154197692871,0.7181867957115173,0.8807769417762756,0.6575978994369507,HyenaDNA,True
H3K27me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,10,5e-05,128,0.7616666555404663,0.5357121825218201,0.7833989858627319,0.7151548862457275,0.8660415410995483,0.6582614183425903,Mamba-bpe,True
H3K27me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,1,5e-05,128,0.7513333559036255,0.5349514484405518,0.7864911556243896,0.686656653881073,0.92029470205307,0.5839415788650513,Mamba-bpe,True
